EURUSD,Open,High,Low,Close,Range HL
18.11.2010,1.3529,1.3668,1.3525,1.3643,143
19.11.2010,1.3643,1.3732,1.3608,1.3673,124
22.11.2010,1.3717,1.3786,1.3577,1.3627,209
23.11.2010,1.3627,1.3634,1.3361,1.3367,273
24.11.2010,1.3367,1.3421,1.3285,1.3335,136
25.11.2010,1.3335,1.3387,1.3287,1.336,100
26.11.2010,1.336,1.3363,1.3201,1.3242,162
29.11.2010,1.3274,1.3354,1.3064,1.3125,290
30.11.2010,1.3125,1.315,1.2969,1.2983,181
01.12.2010,1.2983,1.3182,1.2971,1.3139,211
02.12.2010,1.3138,1.3247,1.306,1.3209,187
03.12.2010,1.3209,1.3438,1.3193,1.3414,245
06.12.2010,1.3415,1.3442,1.3247,1.3308,195
07.12.2010,1.3308,1.3401,1.3258,1.3261,143
08.12.2010,1.3261,1.328,1.318,1.3262,100
09.12.2010,1.3262,1.3323,1.3165,1.3239,158
10.12.2010,1.3239,1.3283,1.3179,1.3226,104
13.12.2010,1.3231,1.3434,1.3183,1.3391,251
14.12.2010,1.3391,1.3499,1.3363,1.3378,136
15.12.2010,1.3378,1.3382,1.3209,1.3214,173
16.12.2010,1.3214,1.3266,1.3181,1.3244,85
17.12.2010,1.3244,1.3359,1.3133,1.3188,226
20.12.2010,1.3176,1.3187,1.3095,1.3131,92
21.12.2010,1.3131,1.3202,1.3074,1.31,128
22.12.2010,1.3101,1.3181,1.3079,1.31,102
23.12.2010,1.31,1.3152,1.3055,1.3114,97
24.12.2010,1.3114,1.3149,1.3089,1.3122,60
27.12.2010,1.3119,1.3171,1.3073,1.3165,98
28.12.2010,1.3165,1.3275,1.3094,1.3115,181
29.12.2010,1.3115,1.3239,1.3084,1.3225,155
30.12.2010,1.3225,1.3315,1.3216,1.3291,99
31.12.2010,1.329,1.3425,1.3286,1.3384,139
03.01.2011,1.3337,1.3395,1.3251,1.3361,144
04.01.2011,1.3361,1.3433,1.3292,1.3308,141
05.01.2011,1.3308,1.3325,1.3126,1.3149,199
06.01.2011,1.3149,1.317,1.2998,1.3003,172
07.01.2011,1.3003,1.3021,1.2905,1.2907,116
10.01.2011,1.2908,1.2964,1.2867,1.2951,97
11.01.2011,1.2951,1.2993,1.2905,1.2974,88
12.01.2011,1.2974,1.3145,1.2962,1.3131,183
13.01.2011,1.3131,1.3383,1.3089,1.3364,294
14.01.2011,1.3364,1.3457,1.3315,1.3388,142
17.01.2011,1.3389,1.3416,1.3245,1.3294,171
18.01.2011,1.3294,1.3466,1.3253,1.3387,213
19.01.2011,1.3387,1.3539,1.3369,1.3473,170
20.01.2011,1.3473,1.3523,1.3396,1.3473,127
21.01.2011,1.3473,1.3626,1.3449,1.3621,177
24.01.2011,1.3607,1.3686,1.3541,1.3638,145
25.01.2011,1.3638,1.3704,1.3573,1.3681,131
26.01.2011,1.3682,1.3722,1.3641,1.3713,81
27.01.2011,1.3713,1.3758,1.3637,1.3734,121
28.01.2011,1.3734,1.3746,1.3584,1.3611,162
31.01.2011,1.3588,1.374,1.3571,1.3694,169
01.02.2011,1.3694,1.3843,1.369,1.3829,153
02.02.2011,1.3829,1.3862,1.3767,1.3811,95
03.02.2011,1.3811,1.3826,1.3609,1.3634,217
04.02.2011,1.3634,1.3677,1.3544,1.3581,133
07.02.2011,1.3571,1.3627,1.3509,1.3583,118
08.02.2011,1.3583,1.3689,1.3572,1.3625,117
09.02.2011,1.3625,1.3744,1.3611,1.3733,133
10.02.2011,1.3733,1.3736,1.3577,1.3603,159
11.02.2011,1.3603,1.3621,1.3497,1.3554,124
14.02.2011,1.3553,1.3559,1.3428,1.3489,131
15.02.2011,1.3489,1.3551,1.3462,1.3487,89
16.02.2011,1.3487,1.3588,1.3463,1.3569,125
17.02.2011,1.3569,1.3619,1.3537,1.3609,82
18.02.2011,1.3609,1.3715,1.3546,1.3693,169
21.02.2011,1.3702,1.3716,1.3647,1.3678,69
22.02.2011,1.3678,1.3704,1.3525,1.365,179
23.02.2011,1.365,1.3787,1.3649,1.3749,138
24.02.2011,1.3749,1.3821,1.3705,1.38,116
25.02.2011,1.38,1.3838,1.3724,1.3754,114
28.02.2011,1.3751,1.3856,1.3712,1.3806,144
01.03.2011,1.3806,1.3855,1.3763,1.3777,92
02.03.2011,1.3777,1.3891,1.3744,1.3866,147
03.03.2011,1.3866,1.3974,1.3833,1.3969,141
04.03.2011,1.3969,1.4008,1.3941,1.3987,67
07.03.2011,1.399,1.4036,1.3956,1.3968,80
08.03.2011,1.3968,1.3989,1.3862,1.3905,127
09.03.2011,1.3905,1.3942,1.3856,1.3909,86
10.03.2011,1.3909,1.3925,1.3775,1.3798,150
11.03.2011,1.3798,1.3916,1.3752,1.3903,164
14.03.2011,1.3973,1.4003,1.3905,1.3992,98
15.03.2011,1.3992,1.4013,1.3855,1.3998,158
16.03.2011,1.3998,1.4002,1.3867,1.39,135
17.03.2011,1.39,1.4053,1.3869,1.4021,184
18.03.2011,1.4021,1.4185,1.3981,1.4182,204
21.03.2011,1.4188,1.424,1.4139,1.4226,101
22.03.2011,1.4226,1.4249,1.4179,1.4196,70
23.03.2011,1.4196,1.4215,1.4085,1.4088,130
24.03.2011,1.4088,1.422,1.4054,1.4177,166
25.03.2011,1.4177,1.4194,1.4055,1.4088,139
28.03.2011,1.4028,1.4116,1.4021,1.4087,95
29.03.2011,1.4087,1.4149,1.4047,1.4113,102
30.03.2011,1.4113,1.4148,1.4052,1.4127,96
31.03.2011,1.4127,1.4233,1.4116,1.4158,117
01.04.2011,1.4158,1.4246,1.4062,1.4237,184
04.04.2011,1.4233,1.4269,1.4193,1.4221,76
05.04.2011,1.4221,1.4246,1.4152,1.4223,94
06.04.2011,1.4223,1.4349,1.4208,1.4331,141
07.04.2011,1.4331,1.4337,1.4243,1.4308,94
08.04.2011,1.4308,1.4489,1.4291,1.4483,198
11.04.2011,1.4445,1.4484,1.4421,1.4436,63
12.04.2011,1.4436,1.452,1.4377,1.4477,143
13.04.2011,1.4477,1.452,1.4414,1.4443,106
14.04.2011,1.4443,1.4515,1.4365,1.4488,150
15.04.2011,1.4488,1.4504,1.4391,1.443,113
18.04.2011,1.445,1.445,1.4158,1.4235,292
19.04.2011,1.4234,1.4353,1.4205,1.4335,148
20.04.2011,1.4335,1.4548,1.4328,1.4523,220
21.04.2011,1.4523,1.4649,1.4506,1.4552,143
22.04.2011,1.4552,1.4589,1.4534,1.4561,55
25.04.2011,1.4558,1.4628,1.4526,1.4582,102
26.04.2011,1.4582,1.4657,1.4494,1.4644,163
27.04.2011,1.4644,1.4795,1.4633,1.4788,162
28.04.2011,1.4788,1.4882,1.4769,1.4822,113
29.04.2011,1.4822,1.4878,1.4804,1.4807,74
02.05.2011,1.4818,1.4902,1.4763,1.483,139
03.05.2011,1.483,1.489,1.4755,1.4825,135
04.05.2011,1.4826,1.494,1.4775,1.4827,165
05.05.2011,1.4827,1.49,1.451,1.4539,390
06.05.2011,1.4539,1.4588,1.4311,1.4316,277
09.05.2011,1.4387,1.4442,1.4255,1.4365,187
10.05.2011,1.4365,1.4413,1.4271,1.4409,142
11.05.2011,1.4409,1.4423,1.4172,1.4192,251
12.05.2011,1.4192,1.4277,1.4124,1.4246,153
13.05.2011,1.4246,1.434,1.4067,1.4119,273
16.05.2011,1.409,1.4245,1.4048,1.4156,197
17.05.2011,1.4156,1.4239,1.4121,1.4237,118
18.05.2011,1.4237,1.4287,1.4195,1.425,92
19.05.2011,1.425,1.4325,1.4207,1.4309,118
20.05.2011,1.4309,1.4346,1.4133,1.4161,213
23.05.2011,1.4138,1.4147,1.397,1.4048,177
24.05.2011,1.4048,1.4133,1.4002,1.41,131
25.05.2011,1.41,1.4118,1.4014,1.4088,104
26.05.2011,1.4088,1.4207,1.4068,1.4145,139
27.05.2011,1.4145,1.4324,1.4125,1.4319,199
30.05.2011,1.4305,1.4334,1.4257,1.4282,77
31.05.2011,1.4282,1.4424,1.4279,1.4396,145
01.06.2011,1.4396,1.4459,1.4321,1.4328,138
02.06.2011,1.4329,1.4514,1.4308,1.4491,206
03.06.2011,1.4492,1.4643,1.4451,1.4635,192
06.06.2011,1.463,1.4658,1.4557,1.4576,101
07.06.2011,1.4576,1.4697,1.4564,1.4691,133
08.06.2011,1.4691,1.4695,1.4565,1.4583,130
09.06.2011,1.4583,1.4653,1.4478,1.451,175
10.06.2011,1.451,1.4551,1.4323,1.4347,228
13.06.2011,1.435,1.443,1.43,1.4413,130
14.06.2011,1.4413,1.4498,1.4379,1.444,119
15.06.2011,1.444,1.4452,1.4156,1.4181,296
16.06.2011,1.4181,1.4219,1.4074,1.4204,145
17.06.2011,1.4204,1.4339,1.4128,1.4306,211
20.06.2011,1.4253,1.4328,1.4191,1.4304,137
21.06.2011,1.4304,1.4423,1.4303,1.4412,120
22.06.2011,1.4412,1.4442,1.4342,1.4357,100
23.06.2011,1.4357,1.4358,1.4127,1.4256,231
24.06.2011,1.4257,1.4306,1.4142,1.4188,164
27.06.2011,1.4185,1.4294,1.4103,1.4287,191
28.06.2011,1.4287,1.4397,1.4237,1.4371,160
29.06.2011,1.4371,1.4448,1.4333,1.4435,115
30.06.2011,1.4435,1.4538,1.4427,1.4502,111
01.07.2011,1.4502,1.4552,1.4437,1.4526,115
04.07.2011,1.4502,1.4578,1.4496,1.4539,82
05.07.2011,1.4539,1.4554,1.4397,1.4429,157
06.07.2011,1.4429,1.4467,1.4286,1.4319,181
07.07.2011,1.4319,1.4375,1.4221,1.4364,154
08.07.2011,1.4364,1.4369,1.4206,1.4265,163
11.07.2011,1.4271,1.4298,1.3987,1.4029,311
12.07.2011,1.4029,1.4062,1.3837,1.3976,225
13.07.2011,1.3976,1.4193,1.3951,1.4167,242
14.07.2011,1.4168,1.4282,1.4116,1.4143,166
15.07.2011,1.4143,1.42,1.4092,1.4157,108
18.07.2011,1.4139,1.4168,1.4014,1.4112,154
19.07.2011,1.4112,1.4217,1.4069,1.4156,148
20.07.2011,1.4156,1.424,1.4134,1.4215,106
21.07.2011,1.4215,1.4435,1.4139,1.4425,296
22.07.2011,1.4425,1.4439,1.4324,1.436,115
25.07.2011,1.4355,1.4417,1.4325,1.4377,92
26.07.2011,1.4377,1.4526,1.4358,1.4511,168
27.07.2011,1.4511,1.4536,1.4339,1.4369,197
28.07.2011,1.4369,1.4401,1.4254,1.4334,147
29.07.2011,1.4334,1.4413,1.423,1.4398,183
01.08.2011,1.44,1.4454,1.4185,1.425,269
02.08.2011,1.425,1.4283,1.4151,1.4203,132
03.08.2011,1.4203,1.4345,1.4144,1.4323,201
04.08.2011,1.4323,1.4372,1.4089,1.4092,283
05.08.2011,1.4092,1.4298,1.4055,1.4282,243
08.08.2011,1.4349,1.4431,1.413,1.4179,301
09.08.2011,1.4179,1.4377,1.4152,1.4376,225
10.08.2011,1.4375,1.4401,1.4162,1.4178,239
11.08.2011,1.4178,1.4294,1.4104,1.4241,190
12.08.2011,1.4241,1.4292,1.415,1.4248,142
15.08.2011,1.4247,1.4477,1.4226,1.4445,251
16.08.2011,1.4444,1.4472,1.4354,1.4407,118
17.08.2011,1.4407,1.4518,1.4325,1.4426,193
18.08.2011,1.4426,1.4452,1.4271,1.4333,181
19.08.2011,1.4333,1.4452,1.4259,1.4397,193
22.08.2011,1.4382,1.4434,1.4347,1.4358,87
23.08.2011,1.4358,1.45,1.4354,1.4442,146
24.08.2011,1.4442,1.4482,1.4382,1.4414,100
25.08.2011,1.4414,1.4475,1.4328,1.4379,147
26.08.2011,1.4379,1.4502,1.4329,1.4499,173
29.08.2011,1.4502,1.4549,1.4466,1.4511,83
30.08.2011,1.4511,1.4533,1.4385,1.4441,148
31.08.2011,1.4441,1.4469,1.4359,1.4369,110
01.09.2011,1.4369,1.4386,1.4227,1.4259,159
02.09.2011,1.4259,1.4288,1.4184,1.4205,104
05.09.2011,1.4219,1.422,1.4061,1.4098,159
06.09.2011,1.4098,1.4278,1.3972,1.3998,306
07.09.2011,1.3998,1.4149,1.3992,1.4098,157
08.09.2011,1.4098,1.41,1.3873,1.3882,227
09.09.2011,1.3882,1.3937,1.3627,1.3656,310
12.09.2011,1.3675,1.3694,1.3495,1.3679,199
13.09.2011,1.3679,1.3739,1.3558,1.3678,181
14.09.2011,1.3678,1.3783,1.3591,1.3755,192
15.09.2011,1.3755,1.3937,1.3704,1.3877,233
16.09.2011,1.3877,1.3894,1.3754,1.3796,140
19.09.2011,1.3757,1.3787,1.3587,1.3686,200
20.09.2011,1.3685,1.3745,1.3594,1.3702,151
21.09.2011,1.3702,1.3797,1.3564,1.3573,233
22.09.2011,1.3573,1.3601,1.3385,1.3465,216
23.09.2011,1.3465,1.3567,1.3419,1.35,148
26.09.2011,1.3481,1.3583,1.3363,1.3533,220
27.09.2011,1.3533,1.3669,1.3479,1.3585,190
28.09.2011,1.3585,1.369,1.3533,1.3543,157
29.09.2011,1.3542,1.3679,1.352,1.3597,159
30.09.2011,1.3597,1.3601,1.3384,1.3387,217
03.10.2011,1.3389,1.3389,1.3167,1.3176,222
04.10.2011,1.3176,1.3369,1.3146,1.3349,223
05.10.2011,1.3349,1.3384,1.326,1.3348,124
06.10.2011,1.3348,1.3451,1.3242,1.3437,209
07.10.2011,1.3437,1.3525,1.3361,1.3378,164
10.10.2011,1.3385,1.3699,1.3346,1.3642,353
11.10.2011,1.3642,1.3684,1.3566,1.364,118
12.10.2011,1.364,1.3834,1.3583,1.3791,251
13.10.2011,1.3791,1.3826,1.3685,1.3777,141
14.10.2011,1.3777,1.3894,1.3724,1.3882,170
17.10.2011,1.3874,1.3914,1.3726,1.3737,188
18.10.2011,1.3737,1.3818,1.3653,1.3752,165
19.10.2011,1.3752,1.3869,1.3725,1.376,144
20.10.2011,1.376,1.3843,1.3656,1.378,187
21.10.2011,1.378,1.3901,1.3704,1.3896,197
24.10.2011,1.3852,1.3957,1.3822,1.3929,135
25.10.2011,1.3929,1.396,1.3849,1.3908,111
26.10.2011,1.3908,1.3975,1.3799,1.3906,176
27.10.2011,1.3906,1.4247,1.3864,1.4189,383
28.10.2011,1.4189,1.4201,1.4134,1.4147,67
31.10.2011,1.4141,1.4171,1.3829,1.3858,342
01.11.2011,1.3858,1.3871,1.3609,1.3703,262
02.11.2011,1.3703,1.3829,1.3637,1.3747,192
03.11.2011,1.3747,1.3855,1.3657,1.3823,198
04.11.2011,1.3823,1.3868,1.3711,1.3792,157
07.11.2011,1.3785,1.3838,1.3681,1.3776,157
08.11.2011,1.3776,1.3847,1.3725,1.3834,122
09.11.2011,1.3834,1.3859,1.3523,1.3542,336
10.11.2011,1.3542,1.3653,1.3484,1.3606,169
11.11.2011,1.3606,1.3795,1.3578,1.375,217
14.11.2011,1.376,1.3814,1.3592,1.3633,222
15.11.2011,1.3633,1.3641,1.3496,1.3539,145
16.11.2011,1.3539,1.3557,1.3429,1.3463,128
17.11.2011,1.3463,1.354,1.3422,1.3458,118
18.11.2011,1.3458,1.3614,1.3447,1.3525,167
21.11.2011,1.3516,1.3541,1.343,1.3489,111
22.11.2011,1.3489,1.3569,1.3469,1.3505,100
23.11.2011,1.3505,1.3531,1.332,1.3342,211
24.11.2011,1.3342,1.3412,1.3316,1.3347,96
25.11.2011,1.3347,1.3354,1.3212,1.3239,142
28.11.2011,1.3245,1.3399,1.3245,1.332,154
29.11.2011,1.332,1.3442,1.3286,1.3317,156
30.11.2011,1.3317,1.3533,1.3259,1.3446,274
01.12.2011,1.3446,1.3521,1.3417,1.3461,104
02.12.2011,1.3461,1.3548,1.3363,1.3391,185
05.12.2011,1.3383,1.3487,1.3375,1.3401,112
06.12.2011,1.3401,1.3428,1.3334,1.3402,94
07.12.2011,1.3402,1.3454,1.3351,1.3412,103
08.12.2011,1.3412,1.3459,1.3289,1.3341,170
09.12.2011,1.3341,1.3434,1.3282,1.3386,152
12.12.2011,1.3384,1.3386,1.3163,1.3187,223
13.12.2011,1.3187,1.3237,1.3009,1.3037,228
14.12.2011,1.3037,1.3065,1.2946,1.2983,119
15.12.2011,1.2983,1.305,1.2957,1.3016,93
16.12.2011,1.3016,1.3084,1.2995,1.3046,89
19.12.2011,1.3023,1.3051,1.2983,1.2998,68
20.12.2011,1.2998,1.3132,1.2994,1.3082,138
21.12.2011,1.3082,1.3197,1.3025,1.3047,172
22.12.2011,1.3047,1.3119,1.3017,1.305,102
23.12.2011,1.305,1.3096,1.3026,1.3044,70
26.12.2011,1.3043,1.3083,1.3035,1.3061,48
27.12.2011,1.3061,1.3083,1.3043,1.3071,40
28.12.2011,1.3071,1.308,1.2912,1.2941,168
29.12.2011,1.2941,1.2965,1.2858,1.2961,107
30.12.2011,1.2961,1.2999,1.2904,1.2961,95
02.01.2012,1.2963,1.2971,1.2912,1.2934,59
03.01.2012,1.2934,1.3077,1.2931,1.305,146
04.01.2012,1.305,1.3073,1.2898,1.2943,175
05.01.2012,1.2943,1.2947,1.2771,1.2789,176
06.01.2012,1.2789,1.2813,1.2698,1.2717,115
09.01.2012,1.2705,1.2786,1.2666,1.2765,120
10.01.2012,1.2765,1.2818,1.2743,1.2778,75
11.01.2012,1.2778,1.279,1.2662,1.2707,128
12.01.2012,1.2707,1.2845,1.2699,1.2814,146
13.01.2012,1.2814,1.2879,1.2624,1.268,255
16.01.2012,1.2642,1.2688,1.2626,1.2667,62
17.01.2012,1.2667,1.2809,1.2649,1.2736,160
18.01.2012,1.2737,1.2868,1.2734,1.2863,134
19.01.2012,1.2863,1.2971,1.2839,1.2968,132
20.01.2012,1.2968,1.2986,1.2887,1.2931,99
23.01.2012,1.2906,1.3053,1.2855,1.3013,198
24.01.2012,1.3013,1.3063,1.2954,1.3036,109
25.01.2012,1.3036,1.3121,1.2931,1.3106,190
26.01.2012,1.3106,1.3184,1.309,1.3109,94
27.01.2012,1.3109,1.3234,1.3078,1.322,156
30.01.2012,1.3226,1.3234,1.3077,1.3144,157
31.01.2012,1.3144,1.3214,1.3042,1.3084,172
01.02.2012,1.3084,1.3219,1.3026,1.3161,193
02.02.2012,1.3161,1.3197,1.3086,1.3144,111
03.02.2012,1.3144,1.3206,1.3066,1.3158,140
06.02.2012,1.3145,1.3151,1.3028,1.313,123
07.02.2012,1.313,1.327,1.3089,1.3261,181
08.02.2012,1.3261,1.3289,1.3221,1.326,68
09.02.2012,1.326,1.3322,1.3215,1.3286,107
10.02.2012,1.3286,1.3291,1.3156,1.3197,135
13.02.2012,1.3193,1.3284,1.3185,1.3186,99
14.02.2012,1.3186,1.3216,1.308,1.3134,136
15.02.2012,1.3134,1.3191,1.3044,1.3066,147
16.02.2012,1.3066,1.3159,1.2974,1.313,185
17.02.2012,1.313,1.3198,1.3115,1.314,83
20.02.2012,1.3163,1.3277,1.3157,1.3243,120
21.02.2012,1.3243,1.3293,1.3187,1.3234,106
22.02.2012,1.3234,1.3267,1.3211,1.3249,56
23.02.2012,1.3249,1.3379,1.3231,1.3373,148
24.02.2012,1.3373,1.3487,1.3357,1.3448,130
27.02.2012,1.3457,1.348,1.3367,1.3398,113
28.02.2012,1.3398,1.3471,1.3389,1.3458,82
29.02.2012,1.3458,1.3486,1.3315,1.3325,171
01.03.2012,1.3325,1.3357,1.3282,1.3311,75
02.03.2012,1.3311,1.3333,1.3187,1.3198,146
05.03.2012,1.3184,1.3241,1.316,1.3217,81
06.03.2012,1.3217,1.3226,1.3103,1.3112,123
07.03.2012,1.3112,1.3164,1.3096,1.3149,68
08.03.2012,1.3149,1.3291,1.3135,1.3275,156
09.03.2012,1.3275,1.3278,1.3097,1.3123,181
12.03.2012,1.3118,1.3159,1.3079,1.3155,80
13.03.2012,1.3155,1.3191,1.3052,1.3084,139
14.03.2012,1.3084,1.309,1.3011,1.3032,79
15.03.2012,1.3032,1.312,1.3004,1.308,116
16.03.2012,1.308,1.3187,1.3049,1.3175,138
19.03.2012,1.3172,1.3266,1.3142,1.3238,124
20.03.2012,1.3239,1.3252,1.3172,1.3225,80
21.03.2012,1.3225,1.3285,1.3179,1.3216,106
22.03.2012,1.3216,1.3255,1.3134,1.3201,121
23.03.2012,1.3201,1.3294,1.319,1.327,104
26.03.2012,1.3271,1.3368,1.3192,1.3359,176
27.03.2012,1.3359,1.3386,1.3313,1.3313,73
28.03.2012,1.3313,1.3374,1.3277,1.3317,97
29.03.2012,1.3317,1.3346,1.3252,1.3302,94
30.03.2012,1.3302,1.3377,1.3294,1.3343,83
02.04.2012,1.3333,1.3381,1.3278,1.3321,103
03.04.2012,1.3321,1.3368,1.3214,1.3233,154
04.04.2012,1.3233,1.3239,1.3107,1.3142,132
05.04.2012,1.3142,1.3164,1.3035,1.3066,129
06.04.2012,1.3066,1.3113,1.3052,1.3096,61
09.04.2012,1.3103,1.3134,1.3033,1.3106,101
10.04.2012,1.3106,1.3145,1.3054,1.3082,91
11.04.2012,1.3082,1.3157,1.3067,1.311,90
12.04.2012,1.311,1.3213,1.3102,1.3188,111
13.04.2012,1.3188,1.3201,1.307,1.3078,131
16.04.2012,1.3066,1.3148,1.2995,1.3142,153
17.04.2012,1.3142,1.3173,1.3091,1.3127,82
18.04.2012,1.3127,1.3141,1.3058,1.3123,83
19.04.2012,1.3123,1.3166,1.3069,1.3138,97
20.04.2012,1.3138,1.3228,1.3129,1.3219,99
23.04.2012,1.3184,1.321,1.3105,1.3156,105
24.04.2012,1.3156,1.3219,1.3145,1.3197,74
25.04.2012,1.3197,1.3237,1.3174,1.3217,63
26.04.2012,1.3217,1.3263,1.3198,1.3219,65
27.04.2012,1.322,1.327,1.3158,1.3255,112
30.04.2012,1.3247,1.3268,1.3208,1.3239,60
01.05.2012,1.3239,1.3284,1.3204,1.3237,80
02.05.2012,1.3237,1.3241,1.3122,1.3158,119
03.05.2012,1.3159,1.318,1.3095,1.3152,85
04.05.2012,1.3153,1.3179,1.308,1.3084,99
07.05.2012,1.3013,1.3065,1.2955,1.3051,110
08.05.2012,1.3051,1.3066,1.2983,1.3005,83
09.05.2012,1.3005,1.3008,1.2912,1.2929,96
10.05.2012,1.2929,1.2979,1.2925,1.2936,54
11.05.2012,1.2936,1.2958,1.2905,1.2917,53
14.05.2012,1.2902,1.2905,1.2821,1.2823,84
15.05.2012,1.2823,1.2869,1.2722,1.2729,147
16.05.2012,1.2729,1.2759,1.2681,1.2716,78
17.05.2012,1.2716,1.2749,1.2667,1.2698,82
18.05.2012,1.2698,1.2795,1.2642,1.278,153
21.05.2012,1.2767,1.2824,1.2725,1.2818,99
22.05.2012,1.2817,1.282,1.2658,1.2684,162
23.05.2012,1.2684,1.2689,1.2545,1.2582,144
24.05.2012,1.2582,1.262,1.2516,1.2532,104
25.05.2012,1.2533,1.2603,1.2496,1.2517,107
28.05.2012,1.2577,1.2625,1.2525,1.2541,100
29.05.2012,1.2541,1.2575,1.2461,1.2503,114
30.05.2012,1.2503,1.2506,1.2362,1.2367,144
31.05.2012,1.2367,1.2429,1.2337,1.2365,92
01.06.2012,1.2365,1.2456,1.2288,1.2434,168
04.06.2012,1.2417,1.251,1.2386,1.2499,124
05.06.2012,1.2499,1.2542,1.241,1.2452,132
06.06.2012,1.2452,1.2586,1.2441,1.2582,145
07.06.2012,1.2582,1.2625,1.254,1.2561,85
08.06.2012,1.256,1.2575,1.2436,1.2517,139
11.06.2012,1.2515,1.2671,1.2481,1.2482,190
12.06.2012,1.2482,1.2529,1.2443,1.2503,86
13.06.2012,1.2503,1.261,1.2474,1.2557,136
14.06.2012,1.2557,1.2637,1.2542,1.2633,95
15.06.2012,1.2633,1.2665,1.2592,1.2638,73
18.06.2012,1.2605,1.2748,1.2521,1.2576,227
19.06.2012,1.2576,1.2731,1.2569,1.2685,162
20.06.2012,1.2685,1.2743,1.2638,1.2707,105
21.06.2012,1.2707,1.2709,1.2532,1.254,177
22.06.2012,1.254,1.2584,1.2519,1.257,65
25.06.2012,1.2541,1.2575,1.2471,1.2504,104
26.06.2012,1.2504,1.2531,1.2442,1.2491,89
27.06.2012,1.2491,1.2509,1.2446,1.2468,63
28.06.2012,1.2468,1.2524,1.2407,1.2444,117
29.06.2012,1.2443,1.2693,1.2433,1.2667,260
02.07.2012,1.264,1.2681,1.2568,1.2576,113
03.07.2012,1.2576,1.2628,1.2559,1.2608,69
04.07.2012,1.2608,1.2609,1.2508,1.2527,101
05.07.2012,1.2528,1.2539,1.2364,1.2392,175
06.07.2012,1.2392,1.2402,1.226,1.2291,142
09.07.2012,1.2309,1.2324,1.2251,1.2313,73
10.07.2012,1.2313,1.2334,1.2235,1.225,99
11.07.2012,1.225,1.2297,1.2213,1.2239,84
12.07.2012,1.2239,1.2249,1.2167,1.2203,82
13.07.2012,1.2203,1.2257,1.2163,1.2249,94
16.07.2012,1.2251,1.229,1.2176,1.2273,114
17.07.2012,1.2273,1.2317,1.2189,1.2294,128
18.07.2012,1.2294,1.2307,1.2217,1.2284,90
19.07.2012,1.2283,1.2324,1.2229,1.2281,95
20.07.2012,1.2281,1.2283,1.2144,1.2157,139
23.07.2012,1.2159,1.218,1.2067,1.2117,113
24.07.2012,1.2117,1.2138,1.2043,1.2061,95
25.07.2012,1.2061,1.2171,1.2054,1.2158,117
26.07.2012,1.2158,1.233,1.2118,1.2283,212
27.07.2012,1.2283,1.239,1.2242,1.2322,148
30.07.2012,1.2322,1.2343,1.2225,1.226,118
31.07.2012,1.226,1.233,1.2249,1.2304,81
01.08.2012,1.2304,1.2337,1.2218,1.2225,119
02.08.2012,1.2225,1.2405,1.2134,1.218,271
03.08.2012,1.218,1.2392,1.2167,1.2387,225
06.08.2012,1.2369,1.2444,1.2342,1.2401,102
07.08.2012,1.2401,1.2442,1.2376,1.2399,66
08.08.2012,1.2399,1.2403,1.2327,1.2365,76
09.08.2012,1.2365,1.2387,1.2267,1.2306,120
10.08.2012,1.2306,1.2317,1.2242,1.2289,75
13.08.2012,1.2292,1.2373,1.2261,1.2332,112
14.08.2012,1.2332,1.2386,1.2317,1.2322,69
15.08.2012,1.2322,1.2344,1.2264,1.229,80
16.08.2012,1.229,1.2373,1.2256,1.2356,117
17.08.2012,1.2356,1.2382,1.2289,1.2334,93
20.08.2012,1.2327,1.2369,1.2295,1.2346,74
21.08.2012,1.2346,1.2488,1.2342,1.2473,146
22.08.2012,1.2473,1.2538,1.2431,1.2529,107
23.08.2012,1.2529,1.259,1.2524,1.2564,66
24.08.2012,1.2564,1.2568,1.2482,1.2512,86
27.08.2012,1.25,1.2536,1.249,1.2499,46
28.08.2012,1.2499,1.2577,1.2466,1.2565,111
29.08.2012,1.2565,1.2574,1.2519,1.253,55
30.08.2012,1.253,1.2564,1.2487,1.2506,77
31.08.2012,1.2506,1.2638,1.2494,1.2579,144
03.09.2012,1.2586,1.2611,1.2557,1.2593,54
04.09.2012,1.2593,1.2628,1.2555,1.2566,73
05.09.2012,1.2566,1.2625,1.2502,1.2601,123
06.09.2012,1.2601,1.2652,1.2562,1.2631,90
07.09.2012,1.2631,1.2817,1.2626,1.2816,191
10.09.2012,1.2811,1.2813,1.2756,1.2758,57
11.09.2012,1.2758,1.2871,1.2755,1.2855,116
12.09.2012,1.2855,1.2937,1.2816,1.29,121
13.09.2012,1.29,1.3002,1.2858,1.2991,144
14.09.2012,1.2991,1.3169,1.298,1.313,189
17.09.2012,1.315,1.3172,1.3084,1.3117,88
18.09.2012,1.3117,1.3122,1.303,1.3048,92
19.09.2012,1.3048,1.3085,1.2993,1.3049,92
20.09.2012,1.3049,1.3059,1.292,1.2968,139
21.09.2012,1.2968,1.3048,1.2956,1.298,92
24.09.2012,1.299,1.3003,1.2891,1.2931,112
25.09.2012,1.2931,1.2971,1.2887,1.2899,84
26.09.2012,1.2899,1.2913,1.2835,1.2873,78
27.09.2012,1.2873,1.2928,1.2829,1.2913,99
28.09.2012,1.2913,1.296,1.2839,1.286,121
